id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,assignment_id,event_type
238,2020-10-29 18:48:30.503192,,,,,,f,,{},3A0EX8ZRNAV1LYYCGHXLGJKFD1UYB6,AssignmentAccepted
242,2020-10-29 18:48:30.564667,,,,,,f,,{},3I0BTBYZAZS01BV2I10WW2OWMXXY0K,AssignmentAccepted
244,2020-10-29 18:48:30.595933,,,,,,f,,{},39U1BHVTDNY01HV5RIVGQJUOA7ZT3L,AssignmentAccepted
246,2020-10-29 18:48:30.632307,,,,,,f,,{},31EUONYN2XA40YSGFBFNF4GK2JBVOY,AssignmentAccepted
249,2020-10-29 18:48:30.685622,,,,,,f,,{},3AMYWKA6YDTJL8DFE37F3C0LLQL6OJ,AssignmentAccepted
251,2020-10-29 18:48:30.724501,,,,,,f,,{},3OLQQLKKNUW9XCFX48Y874BC3UYJEX,AssignmentAccepted
253,2020-10-29 18:48:31.090178,,,,,,f,,{},3YDGXNSEO112LTMLOYP49SQ7AUB48T,AssignmentAccepted
255,2020-10-29 18:48:31.519645,,,,,,f,,{},3VJ40NV2QKUPN6ORAGF8EMSZ5YVTOG,AssignmentAccepted
257,2020-10-29 18:48:32.423942,,,,,,f,,{},3EJJQNKU9TC2FAPC2EFNUYUG5RKRHD,AssignmentAccepted
260,2020-10-29 18:48:32.55788,,,,,,f,,{},36NEMU28XHKTFK79S55692ATESYWMU,AssignmentAccepted
262,2020-10-29 18:48:36.728196,,,,,,f,,{},3D4CH1LGEC0IBEYFORXJIDILK51G9G,AssignmentAccepted
265,2020-10-29 18:48:36.771969,,,,,,f,,{},39OWYR0EPMYRYFASLJJHZ9B0SZMYFO,AssignmentAccepted
267,2020-10-29 18:48:36.815642,,,,,,f,,{},3NPI0JQDAQC7860SPGSN3MXPF3RTPX,AssignmentAccepted
269,2020-10-29 18:48:36.849603,,,,,,f,,{},3CFVK00FWNSBFNAI1BRNBVWRQLG6L2,AssignmentAccepted
272,2020-10-29 18:48:36.885374,,,,,,f,,{},34BBWHLWHCI7J1HI7Q7EH93CXJEWIE,AssignmentAccepted
274,2020-10-29 18:48:38.550321,,,,,,f,,{},3JW0YLFXRVNPKW1NW7BTI0CKCUCWWL,AssignmentAccepted
276,2020-10-29 18:48:38.601803,,,,,,f,,{},3YGXWBAF72O4XWCY5A59BEMQ0LW4CZ,AssignmentAccepted
278,2020-10-29 18:48:41.388392,,,,,,f,,{},32EYX73OY2G7KWVW2DMMDDJ6ZZMURH,AssignmentAccepted
280,2020-10-29 18:48:42.050718,,,,,,f,,{},33C7UALJVN5LTUP21G62BUJ4YA118D,AssignmentAccepted
282,2020-10-29 18:48:42.221666,,,,,,f,,{},3TPZPLC3M2J29P2YA1MWL9TRL4EP3C,AssignmentAccepted
284,2020-10-29 18:48:42.283311,,,,,,f,,{},3Z7EFSHGNBLVVY08PL7E8PJOTG0XC6,AssignmentAccepted
287,2020-10-29 18:48:44.120574,,,,,,f,,{},31Q0U3WYDRMHTGKJRBEWXUN9NQV17Q,AssignmentAccepted
290,2020-10-29 18:48:44.170923,,,,,,f,,{},36TFCYNS46HMC6BOBDLFJGG4685XHF,AssignmentAccepted
292,2020-10-29 18:48:45.852703,,,,,,f,,{},37ZHEEHM6YTD3JYYEFSFLN26LA973O,AssignmentAccepted
294,2020-10-29 18:48:45.924758,,,,,,f,,{},3M0BCWMB8X3XWT3C1GFXVMZZ2TVBWL,AssignmentAccepted
296,2020-10-29 18:48:51.996871,,,,,,f,,{},30OG32W0SWI5G26IJ6Q00BSTCE4ENX,AssignmentAccepted
298,2020-10-29 18:48:53.05292,,,,,,f,,{},3XM0HYN6NM65JNIVZL3S40XOCT5PE4,AssignmentAccepted
300,2020-10-29 18:48:53.099158,,,,,,f,,{},3A7Y0R2P2QVI3C6EZDO0VTWJJ0AJX7,AssignmentAccepted
302,2020-10-29 18:48:55.770789,,,,,,f,,{},3OJSZ2ATDU3GHYL2SYG80K0QZ6075E,AssignmentAccepted
304,2020-10-29 18:48:55.810119,,,,,,f,,{},3BV8HQ2ZZY8UJ4JE4K2X2HGGW9HA6O,AssignmentAccepted
306,2020-10-29 18:48:55.853902,,,,,,f,,{},3VNXK88KKEP1TBOADMW5IELV7KQ9VZ,AssignmentAccepted
308,2020-10-29 18:48:55.908685,,,,,,f,,{},3B1NLC6UG13331EM5GTG43I0P9KPGL,AssignmentAccepted
310,2020-10-29 18:48:55.949609,,,,,,f,,{},3LKC68YZ3CAHFNSL5LKJ16ZY9SDOW1,AssignmentAccepted
312,2020-10-29 18:48:55.98299,,,,,,f,,{},3CN4LGXD5ZVH0ZD312NY85E939E4Y7,AssignmentAccepted
314,2020-10-29 18:48:56.014495,,,,,,f,,{},3IOEN3P9S9QYPG6E8194RGNDSFB16R,AssignmentAccepted
317,2020-10-29 18:48:56.0678,,,,,,f,,{},3SB4CE2TJX272J3A57BN2UT0TDFXA4,AssignmentAccepted
320,2020-10-29 18:48:56.628179,,,,,,f,,{},36U2A8VAG362E126MUAEFM350V4KYD,AssignmentAccepted
322,2020-10-29 18:48:57.986927,,,,,,f,,{},3OSWBBLG1G450Q6MPH2PSV16EGCDXM,AssignmentReturned
181,2020-10-29 18:46:49.759222,,,,,,f,,{},3QY7M81QH9TJZH65ZLKE29J8WWT7KX,AssignmentReturned
183,2020-10-29 18:46:49.868353,,,,,,f,,{},3HUTX6F6VWUV37UER1VCDZJ95LHO2I,AssignmentAccepted
185,2020-10-29 18:47:16.686433,,,,,,f,,{},3IFS6Q0HJKQECK09NLXDKK0RR6HSIU,AssignmentAccepted
186,2020-10-29 18:48:08.6727,,,,,,f,,{},32N49TQG3IPFYUYF5SA5E9WFD27AVE,AssignmentAccepted
188,2020-10-29 18:48:08.701984,,,,,,f,,{},369J354OFFHVTVWHQKU7Y3RJU4TG65,AssignmentAccepted
189,2020-10-29 18:48:08.729813,,,,,,f,,{},3AUQQEL7U70JXH0XDQDCP3K24GVV08,AssignmentAccepted
191,2020-10-29 18:48:08.757405,,,,,,f,,{},3UOUJI6MTFLRHSH8BCSE2V5U0G7UXD,AssignmentAccepted
193,2020-10-29 18:48:08.788117,,,,,,f,,{},3TGOYF991ZTZ0OND67HRIO6Q6YQUUL,AssignmentAccepted
194,2020-10-29 18:48:08.812795,,,,,,f,,{},3QY5DC2MXTRAH6QNBIMSWO5NWBBFU7,AssignmentAccepted
196,2020-10-29 18:48:09.050703,,,,,,f,,{},3UWN2HHPU0C6QLB0K1A5PSW8D5CSNB,AssignmentAccepted
198,2020-10-29 18:48:11.717062,,,,,,f,,{},33PPO7FECXM8AVHRQV2OPLERQ38IDR,AssignmentAccepted
199,2020-10-29 18:48:11.750814,,,,,,f,,{},3WYGZ5XF3YM5IFQXNOIPX0F4JA7SK6,AssignmentAccepted
201,2020-10-29 18:48:11.775058,,,,,,f,,{},3E337GFOLBF30G29P1GO0ED5PUINGM,AssignmentAccepted
202,2020-10-29 18:48:15.171562,,,,,,f,,{},3EFE17QCRECEGPPPH3FSK8ZCRT3SH2,AssignmentAccepted
204,2020-10-29 18:48:15.195844,,,,,,f,,{},3AZHRG4CU6RZL8YETG7668SJDW230J,AssignmentAccepted
206,2020-10-29 18:48:15.219609,,,,,,f,,{},30H4UDGLT4P3VBA8GJRBH82XLVVPMS,AssignmentAccepted
207,2020-10-29 18:48:15.243672,,,,,,f,,{},3GM6G9ZBKP41N33FX00VMI3UAYGMTU,AssignmentAccepted
209,2020-10-29 18:48:15.292511,,,,,,f,,{},3PEIJLRY6V049W6D6C7FKJQRLWIXWF,AssignmentAccepted
211,2020-10-29 18:48:15.3726,,,,,,f,,{},3G5F9DBFOR4U8H6TBYKXVVJJQXXVHA,AssignmentAccepted
213,2020-10-29 18:48:17.760401,,,,,,f,,{},3QAVNHZ3EOBC2PMLRO8ZR0YDM45ALV,AssignmentAccepted
214,2020-10-29 18:48:17.784344,,,,,,f,,{},3JMSRU9HQK1IO7FRLXCRASM6YH5VEU,AssignmentAccepted
216,2020-10-29 18:48:17.808332,,,,,,f,,{},3Z7EFSHGNBLVVY08PL7E8PJOTG0CXL,AssignmentAccepted
218,2020-10-29 18:48:21.003772,,,,,,f,,{},31Z0PCVWUMMI20WSTUY63064F9LT7Q,AssignmentAccepted
219,2020-10-29 18:48:21.050102,,,,,,f,,{},3FTF2T8WLTPE80OF3W114G49ETRW9V,AssignmentAccepted
221,2020-10-29 18:48:21.076839,,,,,,f,,{},3ATPCQ38JAHW2OTKA3XPL809VJ9YAB,AssignmentAccepted
223,2020-10-29 18:48:22.518799,,,,,,f,,{},3HPZF4IVNO0KV3QIUHTGR3QXVMUYCD,AssignmentAccepted
225,2020-10-29 18:48:24.696766,,,,,,f,,{},3OSWBBLG1G450Q6MPH2PSV16EGCDXM,AssignmentAccepted
227,2020-10-29 18:48:24.767073,,,,,,f,,{},3DY4FPOOA3V7XBKW73WR9ZLPD6VVR7,AssignmentAccepted
229,2020-10-29 18:48:24.854842,,,,,,f,,{},3IAEQB9FMGRQBQ1WFC63QCNZ5E6DWT,AssignmentAccepted
231,2020-10-29 18:48:30.136939,,,,,,f,,{},3AQF3RZ55APPFV0MF0OPGIR7TPU6FX,AssignmentAccepted
233,2020-10-29 18:48:30.161497,,,,,,f,,{},3ND9UOO81M9992POST4R9PV4EN8WLS,AssignmentAccepted
235,2020-10-29 18:48:30.254153,,,,,,f,,{},3IXEICO794QZY0INAKTEXM68KY26T5,AssignmentAccepted
237,2020-10-29 18:48:30.461769,,,,,,f,,{},3GDTJDAPVWIIPJBRU2P0VM77WLVM85,AssignmentAccepted
239,2020-10-29 18:48:30.505007,,,,,,f,,{},3SUWZRL0M0KX9H0QKP4JY067HOF6EF,AssignmentAccepted
240,2020-10-29 18:48:30.529571,,,,,,f,,{},3ON104KXQM3DBUI3M15AN8TTS1DW4Z,AssignmentAccepted
241,2020-10-29 18:48:30.558936,,,,,,f,,{},3VHHR074H5OUJNONKLWFH9WNLWZL7F,AssignmentAccepted
243,2020-10-29 18:48:30.584263,,,,,,f,,{},3T3IWE1XG8US8I17PT7C3RNZKZDTQO,AssignmentAccepted
245,2020-10-29 18:48:30.610966,,,,,,f,,{},3RRCEFRB7OJLNRKSRA9E0UG8I0W4BS,AssignmentAccepted
247,2020-10-29 18:48:30.654939,,,,,,f,,{},3WOKGM4L73NO7XR0CERYUBQU8NZ0OC,AssignmentAccepted
248,2020-10-29 18:48:30.68458,,,,,,f,,{},34Q075JO1ZK3B5KZ6CTNIFDMFCP10Q,AssignmentAccepted
250,2020-10-29 18:48:30.710138,,,,,,f,,{},3IUZPWIU1QEYPW767TSQUPIPPN3WKP,AssignmentAccepted
252,2020-10-29 18:48:30.739825,,,,,,f,,{},37C0GNLMHHASHBMQOUTZSIOMHCE6DM,AssignmentAccepted
254,2020-10-29 18:48:31.501951,,,,,,f,,{},3C6FJU71TS0GHX7IG8EGL9C32M1YUN,AssignmentAccepted
256,2020-10-29 18:48:31.551973,,,,,,f,,{},3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,AssignmentAccepted
258,2020-10-29 18:48:32.428639,,,,,,f,,{},3I3WADAZ9SBN24D19KXAB6MLPV9O5K,AssignmentAccepted
259,2020-10-29 18:48:32.45307,,,,,,f,,{},36ZN444YTT5ZES8GG4G40FQQUHFOIU,AssignmentAccepted
261,2020-10-29 18:48:36.554808,,,,,,f,,{},3HUTX6F6VWUV37UER1VCDZJ95LHO2I,AssignmentReturned
263,2020-10-29 18:48:36.738535,,,,,,f,,{},3WMOAN2SRD4MIDS4EWFA0FGFC96NVB,AssignmentAccepted
264,2020-10-29 18:48:36.764975,,,,,,f,,{},3LOTDFNYA96N9AFS6I1TECQKHRMWFN,AssignmentAccepted
266,2020-10-29 18:48:36.794823,,,,,,f,,{},3WS1NTTKE0JU1KE7DB887HHGGM80FQ,AssignmentAccepted
268,2020-10-29 18:48:36.82472,,,,,,f,,{},31LM9EDVONZDRISAX71RXR5LHMZNJQ,AssignmentAccepted
270,2020-10-29 18:48:36.850736,,,,,,f,,{},3UWN2HHPU0C6QLB0K1A5PSW8D5CNS6,AssignmentAccepted
271,2020-10-29 18:48:36.87683,,,,,,f,,{},3VAR3R6G1R86PMW37I4DNQWCRLAO8M,AssignmentAccepted
273,2020-10-29 18:48:36.903466,,,,,,f,,{},3HVVDCPGTGZ1HKSTG3O6GDQ1J8UYTW,AssignmentAccepted
275,2020-10-29 18:48:38.593939,,,,,,f,,{},3O6CYIULEF8CSSCI17WS0CRNRE1WUM,AssignmentAccepted
277,2020-10-29 18:48:41.366162,,,,,,f,,{},3Z4XG4ZF4AYTJVAV89R963N53PG8XC,AssignmentAccepted
279,2020-10-29 18:48:41.765812,,,,,,f,,{},3HUTX6F6VWUV37UER1VCDZJ95LHO2I,AssignmentAccepted
281,2020-10-29 18:48:42.063329,,,,,,f,,{},324G5B4FB5FHMRZ1VSAWJP4ZIYP07M,AssignmentAccepted
283,2020-10-29 18:48:42.267998,,,,,,f,,{},3NAPMVF0ZYMOI12FAFEA2DXEFW972D,AssignmentAccepted
285,2020-10-29 18:48:42.293819,,,,,,f,,{},3Q5C1WP23O826C603IZZZA9DWK015B,AssignmentAccepted
286,2020-10-29 18:48:42.319048,,,,,,f,,{},39KFRKBFIP2L4SNLKM27M3KEK0DOY0,AssignmentAccepted
288,2020-10-29 18:48:44.126051,,,,,,f,,{},3PMBY0YE29A5U2IAM510SMX6MDAC93,AssignmentAccepted
289,2020-10-29 18:48:44.155083,,,,,,f,,{},3ZSY5X72NZIC7RBZ6RADE7RHHDYORY,AssignmentAccepted
291,2020-10-29 18:48:44.192693,,,,,,f,,{},3OUYGIZWR956SX31RE4DJBVKISUP0H,AssignmentAccepted
293,2020-10-29 18:48:45.887748,,,,,,f,,{},3LS2AMNW5HXCVQWZTCLD9HHCLRWOQX,AssignmentAccepted
295,2020-10-29 18:48:51.627376,,,,,,f,,{},3WQ3B2KGEAN4VSN94SQC2W956GKB1K,AssignmentSubmitted
297,2020-10-29 18:48:52.034364,,,,,,f,,{},3SPJ033423A73HWO49A2E73SL64JYD,AssignmentAccepted
299,2020-10-29 18:48:53.074807,,,,,,f,,{},3DR23U6WE7L3BFB2G2CC9AYL1WQETY,AssignmentAccepted
301,2020-10-29 18:48:55.746618,,,,,,f,,{},37UQDCYH6Z2XFS0HYPYL4IUPCU27VL,AssignmentAccepted
303,2020-10-29 18:48:55.794543,,,,,,f,,{},3U4J9857OGII6E2BT87L360I92M7BF,AssignmentAccepted
305,2020-10-29 18:48:55.841317,,,,,,f,,{},3HL8HNGX478CXE2KD7R10SI9JQ2F9H,AssignmentAccepted
307,2020-10-29 18:48:55.875503,,,,,,f,,{},3DI28L7YXCL22VZTEJS234FQ9DZ1EC,AssignmentAccepted
309,2020-10-29 18:48:55.940779,,,,,,f,,{},3ZAZR5XV03PK0T0NQ3VZ5AZZ1GZCZJ,AssignmentAccepted
311,2020-10-29 18:48:55.969785,,,,,,f,,{},3QUO65DNQWV4NJ3GAL5IJIE1OC2OU2,AssignmentAccepted
313,2020-10-29 18:48:55.995265,,,,,,f,,{},39ASUFLU6ZEASWKMLCD9YDJRESDXEZ,AssignmentAccepted
315,2020-10-29 18:48:56.019335,,,,,,f,,{},3XIQGXAUMEFPJH5CY4Z3S3RAS59X7D,AssignmentAccepted
316,2020-10-29 18:48:56.044186,,,,,,f,,{},338JKRMM286AGT3V03T1Z8565NXHAW,AssignmentAccepted
318,2020-10-29 18:48:56.076997,,,,,,f,,{},352YTHGROXKVE4NER2JAM5J6DD1H4L,AssignmentAccepted
319,2020-10-29 18:48:56.12087,,,,,,f,,{},3E4GGUZ1TAYCDG9ZT93J6I20LG9K2W,AssignmentAccepted
321,2020-10-29 18:48:57.974714,,,,,,f,,{},3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,AssignmentReturned
323,2020-10-29 18:48:59.071949,,,,,,f,,{},3S06PH7KSTBXAPLTIOHIXMX591YD1V,AssignmentAccepted
324,2020-10-29 18:48:59.102565,,,,,,f,,{},3WYGZ5XF3YM5IFQXNOIPX0F4JA8KSZ,AssignmentAccepted
325,2020-10-29 18:48:59.120703,,,,,,f,,{},354P56DE9MAHN0JD4UTGTVAIDQ87SG,AssignmentAccepted
326,2020-10-29 18:49:02.782546,,,,,,f,,{},37Q970SNZGF3CE4BFEC7SLJ5A481SD,AssignmentAccepted
327,2020-10-29 18:49:02.807534,,,,,,f,,{},32Q90QCQ1US48WLFMTYK8JBPIJZEKS,AssignmentAccepted
328,2020-10-29 18:49:02.826235,,,,,,f,,{},3O7L7BFSHGWD21VRMQD8V3WCQFAEIH,AssignmentAccepted
329,2020-10-29 18:49:02.833132,,,,,,f,,{},3IQ1VMJRYVRH1NLC2R59MR7IMAPA9Z,AssignmentAccepted
330,2020-10-29 18:49:02.857594,,,,,,f,,{},3K772S5NPAID66K7G8VNVRVXQ2VHER,AssignmentAccepted
331,2020-10-29 18:49:02.864131,,,,,,f,,{},3ZPBJO59KR88E067KDK3P9DCQQUHDY,AssignmentAccepted
332,2020-10-29 18:49:02.918724,,,,,,f,,{},3IUZPWIU1QEYPW767TSQUPIPPN4KWE,AssignmentAccepted
333,2020-10-29 18:49:03.235661,,,,,,f,,{},3L4D84MIL1ZLHM6ZU96ES78PVARHJC,AssignmentAccepted
334,2020-10-29 18:49:05.249603,,,,,,f,,{},30X31N5D65XZ62HBBX503MC8EYEASA,AssignmentAccepted
335,2020-10-29 18:49:05.275459,,,,,,f,,{},3H7Z272LX9EJPTSNG7QWHVN8LQ6PLR,AssignmentAccepted
336,2020-10-29 18:49:05.856704,,,,,,f,,{},3CP1TO84PV89VXOWMMZD4TJIOQC25R,AssignmentSubmitted
337,2020-10-29 18:49:06.408319,,,,,,f,,{},3JZQSN0I3SHRCOPSRDXBS94WN3XFG8,AssignmentAccepted
338,2020-10-29 18:49:08.39488,,,,,,f,,{},3DR23U6WE7L3BFB2G2CC9AYL1WQETY,AssignmentReturned
339,2020-10-29 18:49:08.418564,,,,,,f,,{},3OSWBBLG1G450Q6MPH2PSV16EGCDXM,AssignmentAccepted
340,2020-10-29 18:49:10.86079,,,,,,f,,{},33C7UALJVN5LTUP21G62BUJ4YA118D,AssignmentAccepted
341,2020-10-29 18:49:10.873428,,,,,,f,,{},33C7UALJVN5LTUP21G62BUJ4YA118D,AssignmentReturned
342,2020-10-29 18:49:10.900625,,,,,,f,,{},323Q6SJS8KN5CKK3BJFTD9GX23AFH7,AssignmentAccepted
343,2020-10-29 18:49:11.655018,,,,,,f,,{},3Z7VU45IP0O0DQQPA66FOEG8XJ81ZI,AssignmentAccepted
344,2020-10-29 18:49:11.672723,,,,,,f,,{},3YW4XOSQKSSJRRWF4J777M1TV1T1UT,AssignmentAccepted
345,2020-10-29 18:49:11.686283,,,,,,f,,{},3LEP4MGT3I7YNN3LKLA73YAEVDPDBE,AssignmentAccepted
346,2020-10-29 18:49:26.063958,,,,,,f,,"{""feedback"": ""I'm not sure I accepted the hit on my phone and it marked it as an error"", ""error_text"": ""There has been an error and so you are unable to continue, sorry!"", ""error_type"": ""browser_type_not_allowed"", ""request_data"": {""hit_id"": null, ""worker_id"": null, ""participant_id"": null}}",unknown,ExperimentError
347,2020-10-29 18:49:27.510295,,,,,,f,,{},3DR23U6WE7L3BFB2G2CC9AYL1WQETY,AssignmentAccepted
348,2020-10-29 18:49:33.24903,,,,,,f,,{},3Z7VU45IP0O0DQQPA66FOEG8XJ81ZI,AssignmentReturned
349,2020-10-29 18:49:39.024312,,,,,,f,,{},3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,AssignmentAccepted
350,2020-10-29 18:49:59.329162,,,,,,f,,{},3EF8EXOTT32ADBLLSK3T0KSIELUJ1E,AssignmentReturned
351,2020-10-29 18:50:02.673033,,,,,,f,,{},3FUI0JHJPZ5V20XBC3PP86QQG8M33E,AssignmentReturned
352,2020-10-29 18:50:04.941065,,,,,,f,,{},3EF8EXOTT32ADBLLSK3T0KSIELUJ1E,AssignmentAccepted
353,2020-10-29 18:50:05.912615,,,,,,f,,{},3TOK3KHVJVP2P8RKXDC79Q0HG137OH,AssignmentSubmitted
354,2020-10-29 18:50:06.095325,,,,,,f,,{},3HL8HNGX478CXE2KD7R10SI9JQ0F9F,AssignmentSubmitted
355,2020-10-29 18:50:16.205372,,,,,,f,,{},3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,AssignmentReturned
356,2020-10-29 18:50:18.256707,,,,,,f,,{},3SPJ033423A73HWO49A2E73SL64JYD,AssignmentReturned
357,2020-10-29 18:50:18.259555,,,,,,f,,{},3SPJ033423A73HWO49A2E73SL64JYD,AssignmentAccepted
358,2020-10-29 18:50:22.011488,,,,,,f,,{},3ON104KXQM3DBUI3M15AN8TTS1DW4Z,AssignmentReturned
359,2020-10-29 18:50:28.838257,,,,,,f,,{},3FUI0JHJPZ5V20XBC3PP86QQG8M33E,AssignmentAccepted
360,2020-10-29 18:50:28.867406,,,,,,f,,{},3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,AssignmentAccepted
361,2020-10-29 18:50:31.623995,,,,,,f,,{},3ON104KXQM3DBUI3M15AN8TTS1DW4Z,AssignmentAccepted
362,2020-10-29 18:50:32.771535,,,,,,f,,{},3U5JL4WY5MGS0UNTW61WPR7013HX4R,AssignmentAccepted
363,2020-10-29 18:50:32.803697,,,,,,f,,{},3U5JL4WY5MGS0UNTW61WPR7013HX4R,AssignmentReturned
364,2020-10-29 18:50:46.071555,,,,,,f,,{},31IBVUNM9U6AULFNG8WXSA76AIKFVW,AssignmentReturned
365,2020-10-29 18:50:48.079396,,,,,,f,,{},33PPO7FECXM8AVHRQV2OPLERQ38IDR,AssignmentReturned
366,2020-10-29 18:50:53.818725,,,,,,f,,{},3WYGZ5XF3YM5IFQXNOIPX0F4JA7SK6,AssignmentSubmitted
367,2020-10-29 18:50:54.098955,,,,,,f,,{},3Z4GS9HPNXHV42ZLGRV5Y4EMQCT77R,AssignmentReturned
368,2020-10-29 18:51:11.892901,,,,,,f,,{},3Z4GS9HPNXHV42ZLGRV5Y4EMQCT77R,AssignmentAccepted
369,2020-10-29 18:51:17.081165,,,,,,f,,{},336KAV9KYSZ7XLYGXO4AFQHBJVIY25,AssignmentAccepted
370,2020-10-29 18:51:17.75252,,,,,,f,,{},3180JW2OT6J91TM4T7553A5ZQ10J5X,AssignmentAccepted
371,2020-10-29 18:51:18.490073,,,,,,f,,{},3PWWM24LHU5SIF7YKK6GGDT9QGD82Z,AssignmentReturned
372,2020-10-29 18:51:19.515331,,,,,,f,,{},33PPO7FECXM8AVHRQV2OPLERQ38IDR,AssignmentAccepted
373,2020-10-29 18:51:19.822306,,,,,,f,,{},3HHRAGRYXAC63RFDCAARNMRNBRRO9A,AssignmentSubmitted
374,2020-10-29 18:51:23.740385,,,,,,f,,{},32RIADZISUBK4D1U2WV9QJQ8MOGS4F,AssignmentReturned
375,2020-10-29 18:51:28.008315,,,,,,f,,{},317HQ483I9ZHW784FPGRLQQL479IN8,AssignmentSubmitted
376,2020-10-29 18:51:31.591973,,,,,,f,,{},3DR23U6WE7L3BFB2G2CC9AYL1WQETY,AssignmentReturned
377,2020-10-29 18:51:32.09372,,,,,,f,,{},3PWWM24LHU5SIF7YKK6GGDT9QGD82Z,AssignmentAccepted
378,2020-10-29 18:51:39.70012,,,,,,f,,{},32RIADZISUBK4D1U2WV9QJQ8MOGS4F,AssignmentAccepted
379,2020-10-29 18:51:40.037746,,,,,,f,,{},3DR23U6WE7L3BFB2G2CC9AYL1WQETY,AssignmentAccepted
380,2020-10-29 18:51:43.052217,,,,,,f,,{},36NEMU28XHKTFK79S55692ATESYWMU,AssignmentReturned
381,2020-10-29 18:51:49.733256,,,,,,f,,{},36NEMU28XHKTFK79S55692ATESYWMU,AssignmentAccepted
382,2020-10-29 18:52:01.17537,,,,,,f,,{},3W92K5RLWWOISOMYAWJO6YGTLO5V5S,AssignmentSubmitted
383,2020-10-29 18:52:06.406589,,,,,,f,,{},3DY46V3X3RP1UU7J451B20MU80355V,AssignmentReturned
384,2020-10-29 18:52:22.871341,,,,,,f,,{},3YMTUJH0DUNLJDE9RW0Z0OMUO7VT46,AssignmentSubmitted
385,2020-10-29 18:52:23.058114,,,,,,f,,{},3MAOD8E57SHEM2XZEBGSO0D0SKENXE,AssignmentSubmitted
386,2020-10-29 18:52:27.790515,,,,,,f,,{},3YDGXNSEO112LTMLOYP49SQ7AU984V,AssignmentReturned
387,2020-10-29 18:52:28.025272,,,,,,f,,{},3ON104KXQM3DBUI3M15AN8TTS1DW4Z,AssignmentReturned
388,2020-10-29 18:52:31.536803,,,,,,f,,{},3YDGXNSEO112LTMLOYP49SQ7AU984V,AssignmentAccepted
389,2020-10-29 18:52:34.277255,,,,,,f,,{},3WMOAN2SRD4MIDS4EWFA0FGFC96NVB,AssignmentAccepted
390,2020-10-29 18:52:34.301716,,,,,,f,,{},3WMOAN2SRD4MIDS4EWFA0FGFC96NVB,AssignmentReturned
392,2020-10-29 18:52:45.175227,,,,,,f,,{},3ON104KXQM3DBUI3M15AN8TTS1DW4Z,AssignmentAccepted
394,2020-10-29 18:53:31.019689,,,,,,f,,{},3VNXK88KKEP1TBOADMW5IELV7KQ9VZ,AssignmentReturned
396,2020-10-29 18:54:00.163046,,,,,,f,,{},37M28K1J0SK67ZYLO3WMBLLLIFZAJS,AssignmentReturned
398,2020-10-29 18:54:17.430002,,,,,,f,,{},33NF62TLXL9CJC770U9B5ZOHNRTJKG,AssignmentAccepted
400,2020-10-29 18:54:28.083006,,,,,,f,,{},30OG32W0SWI5G26IJ6Q00BSTCE4ENX,AssignmentReturned
402,2020-10-29 18:54:42.206147,,,,,,f,,{},3JW0YLFXRVNPKW1NW7BTI0CKCUCWWL,AssignmentReturned
404,2020-10-29 18:54:46.06165,,,,,,f,,{},3KYQYYSHYXEI6HSUOQFT9IAD2C6ODR,AssignmentSubmitted
391,2020-10-29 18:52:40.168416,,,,,,f,,{},30IQTZXKAMDB165SD5EUDOHNKR4X0E,AssignmentAccepted
393,2020-10-29 18:53:19.625128,,,,,,f,,{},3SNVL38CI6ZPBY11Q2SPIVBMX7KCKV,AssignmentSubmitted
395,2020-10-29 18:53:31.033246,,,,,,f,,{},3VNXK88KKEP1TBOADMW5IELV7KQ9VZ,AssignmentAccepted
397,2020-10-29 18:54:06.385386,,,,,,f,,{},33NF62TLXL9CJC770U9B5ZOHNRTJKG,AssignmentReturned
399,2020-10-29 18:54:19.596779,,,,,,f,,{},37M28K1J0SK67ZYLO3WMBLLLIFZAJS,AssignmentAccepted
401,2020-10-29 18:54:34.571058,,,,,,f,,{},30OG32W0SWI5G26IJ6Q00BSTCE4ENX,AssignmentAccepted
403,2020-10-29 18:54:45.539081,,,,,,f,,{},3JW0YLFXRVNPKW1NW7BTI0CKCUCWWL,AssignmentAccepted
405,2020-10-29 18:54:46.173476,,,,,,f,,{},352YTHGROXKVE4NER2JAM5J6DD1H4L,AssignmentSubmitted
406,2020-10-29 18:55:22.12753,,,,,,f,,{},3DUZQ9U6SOVJYQK9MSWWZ9QLZ8ESVS,AssignmentAccepted
407,2020-10-29 18:55:22.159183,,,,,,f,,{},3DUZQ9U6SOVJYQK9MSWWZ9QLZ8ESVS,AssignmentReturned
408,2020-10-29 18:55:23.696356,,,,,,f,,{},39U1BHVTDNY01HV5RIVGQJUOA7ZT3L,AssignmentReturned
409,2020-10-29 18:55:23.704449,,,,,,f,,{},3LEP4MGT3I7YNN3LKLA73YAEVDPDBE,AssignmentReturned
410,2020-10-29 18:55:29.07385,,,,,,f,,{},36U2A8VAG362E126MUAEFM350V3KYC,AssignmentReturned
